id,label
821742,"W. C. Hill"
526844,"Nen-Chung Wang"
68101,"Douglas C. Creighton"
461317,"Håkon Kvale Stensland"
1411591,"Zaiqing Nie"
625163,"Asif Ekbal"
1509904,"Hernán E. Aguirre"
133649,"Kai-Yin Cheng"
1444370,"Jorge A. Cobb"
1608211,"Adilson M. da Cunha"
133652,"Olivier Barais"
592404,"Patrick Widener"
559642,"Allen D. Malony"
363034,"Xianfeng Gu"
1444380,"Emilio Leonardi"
395804,"Manuela M. Veloso"
166430,"G Loizou"
690719,"Yunlian Jiang"
592410,"A. van der Werf"
100900,"Dirk Bartz"
264742,"Martin Hell"
1509929,"M Sugeno"
494124,"Simon L. Peyton Jones"
363064,"Ani Nahapetian"
1509946,"William Ribarsky"
723522,"Wolfgang Kellerer"
363077,"Jaume Rigau"
1641036,"Lingfang Zeng"
1280590,"A. Lafuente"
920143,"Myung-Sun Baek"
1280595,"Thanasis Korakis"
264788,"Thomas Moscibroda"
1608276,"A. C. Millspaugh"
395859,"Wijnand A. Ijsselsteijn"
35416,"Rahat Iqbal"
1509977,"A Miele"
363100,"Jimeng Sun"
232029,"M. José Ramírez-Quintana"
166497,"Wenjian Luo"
952930,"Taku Hachisu"
1182307,"Tutut Herawan"
133729,"Nobuyuki Matsui"
428645,"Michael A. Henning"
297576,"Yong He"
461417,"Tom Holvoet"
592490,"P J Van Der Houwen"
887403,"Chunnian Liu"
363115,"Christy M. K. Cheung"
887405,"Chengfei Liu"
1411688,"P M Pardalos"
1149561,"Antonio J. Nebro"
690811,"Hua Xu"
461437,"Elisabet Golobardes"
232062,"Paolo Terenziani"
723585,"Yutaka Matsushita"
952962,"Hideo Kuwahara"
68228,"Anton Bogdanovych"
887428,"Javier Ramírez"
35460,"A. Marconi"
985743,"Andrew Hunt"
101007,"Luca Moscardelli"
1346193,"Junichi Aoe"
658067,"B. Reed"
821913,"R. J. Duro"
854681,"Dong-Chul Park"
887453,"Changhai Nie"
1411745,"Lipyeow Lim"
723621,"Myung J. Lee"
1411752,"Fumihisa Shibata"
625322,"M. R. Pickering"
1641137,"Luca Cardelli"
264890,"David Chen"
330429,"David M. Nicol"
494270,"V. Caselles"
1313474,"Martin Pfeifle"
232131,"Guizhen Liu"
789191,"Jun Toyama"
953034,"Ivan Bratko"
166605,"Zhixiang Chen"
756430,"Mike V. D. Burmester"
1346254,"Pablo Basanta-Val"
1510093,"Kenji Mase"
133841,"René Thiemann"
756444,"Vilas Wuwongse"
821982,"Daniele Loiacono"
1673952,"Byron Marshall"
1084128,"W. Imrich"
821987,"Guoliang Xu"
261072,"Giovanni Pezzulo"
854768,"Hyoung-Gon Kim"
920309,"Kwok H. Li"
822006,"Amith Mamidala"
1313527,"Hiroyuki Yotsuyanagi"
1379076,"Naoko Nitta"
101132,"M. Alderighi"
2832,"Edgar A. Andrade-Gonzalez"
166672,"Naeem Seliya"
428824,"K. Siozios"
592665,"F. Silvestri"
232222,"Guo-Ping Liu"
133929,"W. J. Phillips"
1510188,"Oliver Spatscheck"
1215280,"Iain Matthews"
592689,"A. Cucchiarelli"
658227,"Philippe Fournier-Viger"
1182520,"Luis Fariñas del Cerro"
854841,"Kazuya Odagiri"
330554,"Daniel Diaz"
1510205,"Philippe Lahire"
428862,"Lodewijk Bergmans"
1411903,"Joy Starks"
723777,"Sy-Yen Kuo"
461635,"Tatsuo Tsuji"
396100,"F. Fernández-Navarro"
527172,"Zonghuan Wu"
822087,"Vassilis J. Tsotras"
68426,"C. D. Polychronopoulos"
1510221,"G. Semeraro"
1346384,"Carlos Pedrinaci"
1248084,"Amparo Alonso-Betanzos"
1674070,"Xiuwen Liu"
166745,"Albrecht Schmidt"
133978,"Jianfeng Hou"
1706843,"Carole Delporte-Gallet"
461658,"G. Pasi"
461657,"Hiroshi Tsuji"
920415,"Takeyuki Tamura"
756577,"Akihito Hiromori"
1411937,"Liang Gao"
1674086,"Xiaohui Liu"
985959,"David E. Shaw"
1313649,"Enver Ever"
330611,"Luisa Micó"
756602,"Frank Lebourgeois"
592763,"V. Th. Paschos"
592764,"Edward B. Allen"
330621,"Andrew B. Whinston"
822142,"P. M. Hill"
232317,"Mani B. Srivastava"
1248128,"Said Hamdioui"
1313660,"L. Fanucci"
363397,"Zhiwei Zhu"
363399,"Alberto García-Martínez"
297864,"Jianping Yin"
363402,"Zhenfeng Zhu"
953227,"Yanyong Zhang"
134034,"Sam S. Tsai"
1248148,"Jianxin Li"
1313687,"J. M. Mendías"
2968,"Rihito Yaegashi"
363417,"Giulianella Coletti"
396187,"Kazumasa Omote"
1248156,"Natasha Alechina"
822173,"Yehoshua Perl"
1215388,"Victor Gonzalez"
756639,"J Kittler"
1706911,"Matteo Fischetti"
330664,"Vijayan Sugumaran"
592808,"R. M. Corless"
265133,"Michael Franz"
723886,"YaoXue Zhang"
1674159,"Adam T. Barth"
363440,"Xuemin Shen"
1215407,"Carole Matthew"
1379256,"John Sum"
101304,"Koji Torii"
1706942,"K. Messer"
1084350,"Giovanni Manzini"
1346494,"Joni da Silva Fraga"
887748,"Martin Lopez Nores"
330693,"Alan Demers"
35781,"A Bultheel"
428997,"Takao Onoye"
363464,"Mei Yang"
35786,"J. H. Koolen"
1706954,"Yoshinari Kameda"
527308,"Florin Manea"
134096,"T. Tanino"
330710,"Mourad Quzzani"
1477598,"V. Cappellini"
429024,"Toshinori Sueyoshi"
1149921,"Han‐Chieh Chao"
1510371,"Chun-Chia Wang"
1280996,"Hiroyuki Tomiyama"
789476,"František Mráz"
1444838,"Zhenhua Duan"
98299,"Shawn Bowers"
363493,"Hanqiu Sun"
1248229,"T. F. Pena"
3050,"Laurie Jane Hendren"
1641452,"X. Zhang"
1215475,"Tom Negrino"
560117,"Yuvraj Agarwal"
1706997,"Keith Cheverst"
1575926,"Olga Martin"
592889,"Ricardo Choren"
1215483,"P. González"
1215487,"Patricia González"
1608707,"H. Subramoni"
1707014,"M. G. Strintzis"
592908,"J. O. Kephart"
1379345,"Hamidah Ibrahim"
68628,"Itiro Siio"
1149972,"Borzoo Bonakdarpour"
1412118,"Xin Peng"
887828,"Shigeki Yokoi"
1641494,"Ngoc Thanh Nguyen"
101401,"Juan R. Rabuñal"
855065,"Juan Carlos Augusto"
363550,"Imre J. Rudas"
920608,"Kai Li"
429091,"Tevfik Bultan"
68646,"Pascal Poncelet"
101414,"Salvatore J Stolfo"
1543208,"Rinus Plasmeijer"
3115,"J L Munoz"
68658,"Arun Sharma"
1444917,"Chengcui Zhang"
68666,"Silvia Gordillo"
429118,"Robert B. France"
592960,"M S Paterson"
1084481,"Fabio Massacci"
1346624,"Armando Vieira"
527429,"O. Garnica"
658501,"Claude Crepeau"
134216,"Changzhen Hu"
68688,"David Demirdjian"
1510480,"L. Shou"
592982,"Babak Falsafi"
363606,"Zhidong Teng"
592985,"Roberto Segala"
330841,"W. Keith Edwards"
3164,"Anup Basu"
920669,"Koji Hashimoto"
1379420,"Katie McMahon"
1412191,"W. Meng"
101473,"German Montejano"
1707105,"Eduardo Sanchez"
1346660,"Lu Zhang"
592997,"Sanjeev Setia"
953448,"Hamid Parvin"
1248364,"Perwez Shahabuddin"
1117293,"Jesus Favela"
461934,"Dimitrios Kagaris"
494704,"Sheng Tang"
1543280,"Tobias Schreck"
363634,"I. B. Damgard"
822386,"Min Xu"
986236,"R. Béjar"
986237,"Franjo Ivancic"
35965,"Giuseppe Carbone"
1477758,"W. Sansen"
1346685,"I. López-Arévalo"
756865,"Ken Moody"
232578,"Daniele Casali"
429189,"Marco Montali"
1477766,"Barbara Carminati"
265353,"Luís Carriço"
1051786,"Marek Cygan"
265354,"John Tollett"
1412235,"Feng Wu"
396432,"Jian J. Zhang"
494738,"Jun Kong"
527506,"Sang-Jae Moon"
724117,"Javier Plaza"
1707166,"Marco Ceccarelli"
1117344,"Susanne M. Humphrey"
167072,"R. Rodríguez-Montañés"
1051808,"G. Metta"
429219,"R. Schantz"
1510561,"R. Schettini"
1182888,"Geoffrey C. Fox"
1641642,"Gennady Andrienko"
1150127,"F. Esposito"
986288,"J.-Y. Potvin"
462005,"S McCormick"
1313978,"R. Ramnath"
68803,"W E Mackay"
330951,"Yuan Yuan"
1281224,"John Hershberger"
1674447,"Xiaoming Liu"
1445072,"Wenjie Li"
199890,"Jianwen Su"
1445075,"S. S. Dlay"
134359,"Ulrike Cress"
36057,"Angela Carbone"
1281251,"Hua-Jun Zeng"
363751,"Andrew D. Gordon"
691432,"P García-Sánchez"
691438,"Xiaolin Wu"
298228,"Elvira Albert"
1281271,"David Andre"
822520,"Chitta Baral"
68858,"Laurence A. F. Park"
1117438,"Martin Možina"
331013,"M M Konstantinov"
1281290,"Shinpei Hayashi"
1215760,"Th. Ludwig"
1150226,"Qiang Wu"
101651,"Naotake Kamiura"
658710,"M. Levene"
101656,"Michael Krivelevich"
855321,"Kwang-Baek Kim"
101659,"A. Barua"
920870,"Masanori Hashimoto"
331047,"N. B. Dale"
986407,"Donato Impedovo"
331049,"Özgür Ulusoy"
1576233,"David S Johnson"
1641769,"Bjorn Freeman-Benson"
1084720,"Hung-Yun Hsieh"
331056,"Satish Chand"
331058,"M Heisel"
658742,"Stephan Eidenbenz"
167223,"Xiangyu Zhang"
1609016,"G. Russello"
1051959,"Jared Saia"
1477946,"Hirohide Haga"
1641787,"Dianfu Ma"
101696,"Howard Bowman"
1117506,"Hillel J. Chiel"
1314115,"Noboru Murata"
134469,"S. Paul"
429382,"S. C. Cheung"
134474,"G. Pelosi"
1674583,"L K Dillon"
494935,"Hannes Krasser"
1510745,"Shlomi Rubinstein"
167261,"George Kingsly Indrarajan Mann"
1412450,"Eriko Yoshimura"
1150308,"Javier Díaz"
494950,"Matthew J. Katz"
232815,"Eiichiro Sumita"
68976,"Leendert W. N. van der Torre"
1314162,"Erik Riedel"
298356,"Kunmei Wen"
36216,"João Pedro Costa"
68987,"Paolo Frasconi"
920958,"Hiroshi Shimoda"
429440,"Martin Omaña"
822659,"Paulo Salvador"
757128,"Martha Larson"
855438,"Mauricio Marín"
920978,"Sharathchandra Pankanti"
1117589,"Dickson K. W. Chiu"
134551,"Michael Phillips"
429465,"Avinash Karanth Kodi"
1281437,"R Lauwereins"
888222,"Pinar Yolum"
560546,"Lambert M. Surhone"
593314,"Ajmal S. Mian"
101794,"Andrian Marcus"
789924,"Teresa W. Haynes"
363948,"Alan Fern"
331181,"Tomohiro Amemiya"
1445296,"Natalia Andrienko"
1052084,"Micheal Rudzsky"
167352,"Lior S. Rokach"
1215929,"Tobias Scheidat"
363962,"Jianping Fan"
822717,"Terry Winograd"
495039,"Bingsheng He"
1445313,"Ahmed Abbasi"
1641923,"Maristella Matera"
1314247,"R. A. Earnshaw"
593354,"Ullrich Mönich"
626123,"Markus Hagenbuchner"
331213,"B. Mohr"
495058,"Yifeng Zhu"
167383,"P. M. Roth"
1674711,"Jonas de Miranda Gomes"
429529,"Jian-Bo Yang"
658906,"Kirk W. Cameron"
3546,"G. Wets"
560609,"Robert O. Briggs"
167396,"Alberto Rosi"
691689,"Songbo Tan"
396777,"Giuseppe Visaggio"
429547,"M. G. C. Resende"
36331,"John R. Rice"
1445363,"Jérôme Monnot"
495092,"Kotaro Hirasawa"
298484,"Shaoning Pang"
429557,"P. Demeester"
921084,"J Berstel"
1674749,"R. Oliveto"
593407,"Takeshi Naemura"
626183,"Slawomir Zadrozny"
429575,"T. von Eicken"
1445396,"Weigang Hou"
790037,"J. J. Merelo"
331289,"P. J. Edwards"
822810,"Yoshito Tobe"
724511,"Daren Yu"
462370,"G. Alonso"
658986,"Rui Abreu"
1347120,"L Zhang"
593457,"Judith Kelner"
921138,"S. Näher"
200246,"Tyng-yeu Liang"
724540,"Edward Ashford Lee"
1707582,"Mark T. de Berg"
167486,"Yoon-Chul Choy"
298560,"Jiang Zhong"
200257,"Michael J. Quinn"
69191,"Fred B. Schneider"
298571,"Young-Hwan You"
495185,"Volker Wulf"
69215,"Harald Reiterer"
495202,"Guojun Wang"
429666,"P. Y. K. Cheung"
1281636,"Hideaki Komatsu"
1183335,"Lin Gu"
560743,"Stuart Kent"
1379945,"G. Resta"
527978,"G Cabodi"
626288,"Máarcio E. Delamaro"
527984,"Luc Moreau"
364147,"Dilek Hakkani-Tür"
364153,"Franca Garzotto"
1445498,"Samuel Morillas"
724602,"Ely Porat"
36478,"M. Sonza Reorda"
364159,"Michael E. Locasto"
1412736,"K. G. Larsen"
528000,"V. Pascucci"
134786,"Xin Zhang"
1347199,"Lisa Zhang"
921217,"Guiseppe Mangioni"
462469,"Kagan Tumer"
364165,"Hiroyuki Kitagawa"
1543818,"M J Plasmeijer"
1412748,"Kim S. Larsen"
265877,"Yaser Yacoob"
757409,"Adrian Silvescu"
1478307,"Tom Hintz"
1609381,"Abbas Khosravi"
1412776,"Tadahiro Ohmi"
855723,"Hamid Reza Motahari-Nezhad"
528045,"Yunhong Wang"
921262,"Naoki Hashimoto"
429741,"David K. Y. Yau"
1576625,"Lei Guo"
364210,"Xujin Chen"
1412785,"Huafeng Liu"
396981,"A. Sangiovanni-Vincentelli"
265909,"Aurelio Bermúdez"
233145,"A. El Abbadi"
69306,"J. A. Gómez Pulido"
1478331,"D. N. Jutla"
1150658,"Gordon Fraser"
691909,"Davinia Hernandez Leo"
1281733,"Chris Greenhalgh"
1281737,"Elisabeth André"
1642192,"Paulo J. G. Lisboa"
462551,"Tsung-Ying Sun"
1380056,"Pasquale Corsonello"
593628,"Carl A. Gutwin"
1117917,"B P Sommeijer"
593631,"S. Rajsbaum"
495330,"K. G. Srinivasa"
1281762,"X. Zeng"
298727,"Anton van den Hengel"
233195,"Giovanni Grasso"
790252,"Ruisheng Zhang"
659181,"Adrian Ulges"
1642223,"Takayoshi Shoudai"
1642224,"M. Harman"
1642225,"Santosh Vempala"
560882,"K. Roy"
593651,"C Arcelli"
691956,"Michael Hubner"
1642231,"Ian Foster"
1642234,"Koen De Bosschere"
1052415,"Beng Chin Ooi"
1412871,"Xiao Qin"
626439,"Paloma Díaz"
364299,"Pierre Geurts"
1183501,"Alon Y. Halevy"
69393,"Enric Pastor"
1609490,"Radu Prodan"
167701,"Euiseong Seo"
331543,"Peter G. Jeavons"
1707800,"Foad Dabiri"
1052440,"M. Cannon"
1445655,"Lei Guo"
691996,"Rui Oliveira"
134942,"Jeffrey Xu Yu"
1314590,"F. di Giandomenico"
757538,"Karthikeyan Sundaresan"
626470,"Jennifer Widom"
1609514,"Ahmad Rahmati"
757551,"Xiaodong Zhang"
1150767,"Magdalene Marinaki"
134963,"Wei Fang"
1675061,"Wei-Tsong Lee"
69449,"Karl Heinz Höhne"
626506,"Gregorio Diáz"
102222,"Kai Chen"
528208,"Olaf Ronneberger"
1511249,"James C. Ford"
134995,"Jun'Ichi Kazama"
36692,"Christian Wallraven"
1118043,"Jim Greer"
1675100,"A. Kumar"
298848,"Hans Akkermans"
1642337,"Ulf Tiede"
298852,"Pan Hui"
495460,"Thomas Schmid"
790374,"Martin Murer"
659300,"P. Krishna"
1216361,"L. C. Polymenakos"
36721,"Yael Dubinsky"
397174,"Ali-Reza Adl-Tabatabai"
397177,"Corrado Aaron Visaggio"
1544057,"Massimiliano Pontil"
1642367,"Frank Stephan"
528256,"Richard J. Wallace"
1380231,"Vincenzo Moscato"
495496,"Hirokazu Kato"
1413001,"Peng Zhang"
1478541,"Oscar H. Ibarra"
1675153,"Eric Hoffman"
69526,"Noriyuki Moriyama"
1707928,"Narayan Prasad"
1281951,"Kalina Yacef"
1511330,"V. Karamcheti"
200611,"A. Prieto"
1216422,"Yun-Jun Gao"
1642409,"Xiaolong Jin"
69546,"Ron Steinfeld"
298925,"Aditya Akella"
1609648,"Nadeem Javaid"
430011,"Leslie D. Setlock"
1347520,"A Skowron"
1642432,"J. Y. Liang"
69569,"D. G. Kourie"
823233,"Ross King"
987079,"Toshiharu Sugawara"
36810,"Martin Strauss"
1380300,"Rohit Prasad"
1085389,"Jui-Feng Weng"
1118159,"P. J. Wan"
4047,"Jamal Bentahar"
36819,"A. Chattopadhyay"
593876,"Anna Rita Fasolino"
1642453,"Jason D. Hiser"
1642457,"Li-Yan Yuan"
462814,"Yaron Kanza"
692191,"Paola Grosso"
167904,"L.-T. Wang"
987106,"Gregor v. Bochmann"
1708002,"Mimmo Parente"
1478626,"Mario Botsch"
1445863,"P. H. Lewis"
331766,"Ann Nowé"
692217,"M. Gori"
1249281,"Jing-Sin Liu"
1216514,"Tzvetan Ostromsky"
69634,"Kokichi Futatsugi"
331779,"John P. Hudepohl"
1314823,"David Isaac Wolinsky"
69641,"Albert H. Segars"
1216525,"José A. Gregorio"
987151,"Kwangwoo Lee"
856080,"Liviu Panait"
528407,"Tsutomu Hasegawa"
1445912,"L. Lensu"
36889,"Amir Pnueli"
725021,"Qian-Ping Gu"
299038,"David Sánchez"
1216543,"Marc González"
1609761,"Jonathan Rose"
1314852,"K. Elbassioni"
135205,"Jason T. Wang"
430119,"Wei Yun Yau"
1151024,"Birgit Endrass"
462898,"Prabhat Mishra"
823349,"David R. Wood"
1019960,"Rob Kooper"
69689,"D. R. Shin"
1314872,"J. Ezpeleta"
1347645,"V. E. Kotov"
1314879,"Li-minn Ang"
135239,"Mónica E. Tentori"
1347655,"Ramón Orive"
757832,"Eugenio Roanes-Macías"
364618,"Wen-Hsien Ho"
921675,"Axel Jantsch"
1052745,"Rina Panigrahy"
430158,"Rin-ichiro Taniguchi"
69714,"Marek Karpinski"
1118291,"E. Lefons"
397395,"Wingyan Chung"
1380435,"Kouhei Takada"
1347673,"Paulo Mendes"
168026,"A. Scaglione"
1151075,"Gerald L. Engel"
1511525,"K. Ford"
1609829,"Hamid Sarbazi-Azad"
626791,"David E. Singh"
1183850,"T. S. Chua"
69741,"Dennis Heimbigner"
266349,"M. S. Nakhla"
1380463,"N. Rajput"
1118329,"David I. August"
168061,"Carlos Segura"
561278,"Hari Balakrishnan"
1314946,"Mei Yii Lim"
331907,"Maarten Steen"
1708166,"Hisao Kameda"
626823,"Diana Maynard"
1183880,"G. Bordogna"
1708169,"Enrique Alba"
1347722,"Boudewijn P. F. Lelieveldt"
299149,"Rafail Ostrovsky"
626832,"Paul Grace"
1413265,"Terence A. Etchells"
266386,"Xinping Guan"
561299,"Holger Schnädelbach"
1642643,"Srihari Nelakuditi"
528536,"Wei Xu"
135321,"Elsa Estevez"
233626,"Michael Alder"
692378,"Ali Hamzeh"
561308,"David Maxwell Chickering"
1282205,"Jeffrey E. Wieselthier"
1708192,"Alicia D'Anjou"
921762,"Luca Breveglieri"
659620,"Jie Hu"
823463,"Mark Sanderson"
430259,"Kenichi Taniguchi"
168118,"Arianna D'Ulizia"
495802,"Haifeng Shen"
397500,"Sameer Shende"
102589,"Maria Damiani"
1118399,"Baltasar Fernandez-Manjon"
1708224,"N. Sundararajan"
37056,"James A. Malcolm"
299199,"Eleanna Kafeza"
1413318,"AiTi Aw"
1675464,"Murat Kantarcioglu"
594125,"J. L. Fuertes"
1642705,"H J Sips"
757975,"Alexander Reinefeld"
1642721,"Jason Nieh"
987367,"Olav Njastad"
987371,"Alexander Frolov"
921838,"Ailixier Aikebaier"
1052915,"Nenad Medvidovic"
266493,"María J. Garzarán"
69887,"Young Chel Kwun"
987395,"Kenji Sugawara"
758022,"Bart Steyaert"
397589,"Raymond Hoare"
1610007,"M. Reisert"
299291,"Piet Van Mieghem"
1478940,"Thomas Rodden"
1577244,"Katrien Verbert"
1642784,"Pablo Gervás"
495904,"Yang-Sae Moon"
430372,"James Gain"
889134,"W Reif"
1446190,"Grace A. Lewis"
1380663,"Li Bai"
1315131,"Ming Liu"
430397,"Anita Raja"
1708355,"Eitan Frachtenberg"
1708361,"H. Ney"
987467,"Roy H. Campbell"
397645,"Zdenek Dvorak"
430414,"Jonathan Seth Arnowitz"
430413,"Kevin Christopher Almeroth"
1544528,"Giancarlo Mauri"
1642833,"Neal E. Young"
1020243,"Xilin Chen"
135515,"Cho-Li Wang"
69988,"Steve Goddard"
1347941,"Lieguang Zeng"
1708398,"Maite Lopez-Sanchez"
823667,"Conrad Sanderson"
692598,"Tao Mei"
364918,"SangGon Lee"
4472,"J. Labarta"
397690,"Tai-Myoung Chung"
1413504,"Motoshi Saeki"
1708423,"Vincenzo Grassi"
37255,"Gianni Costa"
1184139,"Mark Hartswood"
299404,"Jacob O. Wobbrock"
758158,"Daniel Jackson"
528783,"Ana Maria Tomé"
758167,"Koichi Kise"
1708440,"P. Bonizzoni"
922013,"Nobuyoshi Sato"
659873,"Patrick Traynor"
1315233,"Q. Cao"
561572,"Stefan Savage"
1348004,"Subhamoy Maitra"
1216935,"Antonio Coronato"
1282471,"Christina Dudley"
70057,"Sushil Krishna Bajracharya"
70061,"Vamsi Paruchuri"
758191,"Eric Becker"
1053103,"Cristian Rusu"
364978,"R. Babuška"
922036,"Andrea Prati"
1479095,"Jingrui He"
1544638,"Grazia Lotti"
922049,"F. Sadri"
1118661,"Konstantin Beznosov"
463304,"Sharon Crawford"
1708489,"M. Cristani"
1282507,"Uwe Zdun"
135629,"Miloš D. Ercegovac"
791000,"A. Ribagorda"
856544,"Ana Isabel Molina"
791013,"Blai Bonet"
1217001,"Washington Mio"
1315307,"Cheng-Hong Yang"
889323,"Patrizio Angelini"
758254,"Oliver Po"
1020398,"Massimiliano Todisco"
1118706,"Blaise Thomson"
1151477,"John A. Morello"
1249784,"Valeria De Antonellis"
954873,"Hyokyung Bahn"
987641,"Emilio Insfrán"
201211,"Miriam T. Timpledon"
1708540,"Mohab H. Anis"
1446397,"Jie Liu"
1315325,"Alexandra Balahur"
463356,"Minoru Ito"
1151488,"Lawrence G. Votta"
463357,"Kjetil Nørvåg"
823804,"T. Walsh"
1151493,"M. Yagiura"
922120,"Robert Biddle"
1085961,"Dazhi Huang"
528913,"G. L. Bilbro"
1118738,"Robert Wille"
365074,"P. J. Barclay"
365076,"H L Bodlaender"
299539,"Z. M. Ma"
1511954,"Philippas Tsigas"
1446423,"Dolores I. Rexachs"
1184278,"Maciej Szreter"
725529,"Indrajit Ray"
725530,"S. Otmane"
561685,"Ryohei Nakatsu"
70167,"Sabine Kuske"
1446430,"V. K. Murthy"
299555,"Z. M. Ma"
1315366,"Kaspar Riesen"
561703,"R. Impagliazzo"
266790,"J.-H. Chou"
528943,"J. Tyszer"
332336,"Duc Nghia Pham"
4658,"Jinghua Groppe"
922163,"Graham Cormode"
135734,"Lian Li"
528951,"Adelinde M. Uhrmacher"
1282616,"Julie E. Kendall"
1184315,"Radu Grosu"
397887,"J Wasniewski"
528959,"Leon J. M. Rothkrantz"
397890,"K. Ushijima"
660036,"Cristina Conde"
528965,"A. Steger"
496203,"Javier Segura"
1217102,"Weicai Zhong"
70223,"Azer Bestavros"
37464,"Tomohiro Yoneda"
1151577,"Martin Flintham"
594522,"Tomonobu Ozaki"
1282648,"Graham Kendall"
1675869,"Georg Rehm"
758365,"Wai-Ki Ching"
1643105,"Philippe Thévenaz"
135778,"Francesco Chiti"
1643108,"Gaetano Borriello"
1184360,"A. Salzo"
1512041,"Todd Mowry"
594538,"Bertha Guijarro-Berdi&#241/as"
1413739,"Jian-Tao Sun"
987755,"Randolph Y. Wang"
561769,"Richard P. Gabriel"
1249902,"H. Abelson"
266865,"Alessandro Barenghi"
758385,"M. Steyaert"
234102,"Jack J. Dongarra"
4727,"Dou Shen"
1544823,"Songqing Chen"
987768,"Qian-xiang Wang"
1118843,"Ritu Tiwari"
1118847,"Fabio Marton"
1708672,"Greg Eisenhauer"
627329,"François Brémond"
266880,"C. C. Chang"
332416,"Julia L. Lawall"
758406,"Babak Hassibi"
1610379,"Tianzhou Chen"
1184396,"Miroslav Pajic"
561805,"Shunsuke Uemura"
70283,"David Tarjan"
37521,"Carlos J. Costa"
1413779,"Claudia-Georgeta Carstea"
561811,"S. Kwong"
987795,"E. R. Hancock"
1184403,"Leon Moonen"
1708697,"Jilin Tu"
430747,"Yutaka Hata"
1184412,"Sohif Mat"
70300,"Hazem El-Bakry"
1381021,"Jorge J. Gómez-Sanz"
922269,"N Lavrac"
463517,"Xiaohua Zhou"
791196,"Daniel Riesco"
70301,"Eneko Agirre"
1512094,"Thierry Blu"
430759,"J W Klop"
1708717,"Lerina Aversano"
1577648,"Xavier Vera"
1413809,"Domingo Ortiz-Boyer"
856754,"Wei Wei"
135873,"Zhi-Hong Chen"
1151681,"Murray Turoff"
37571,"James N. Gray"
496325,"Yuanrui Zhang"
561862,"P Raghavan"
955078,"Ernest Teniente"
791237,"Jaime Ramírez-Angulo"
299722,"Xiuli Ma"
889550,"Eli M. Gafni"
37582,"Jeffrey Gray"
594639,"G. Pucci"
1250001,"Rob Latham"
1249999,"Jose M Benedi"
1512148,"Ovidiu Ghita"
889562,"Paolo Atzeni"
332506,"Jian Ma"
234204,"Lori L Pollock"
824028,"Derick Wood"
594653,"Stefano Rizzi"
70366,"Gwi-Tae Park"
1643232,"LaVaughn Hart"
922337,"Imari Sato"
561891,"Valentina Gliozzi"
1708771,"Samson W Tu"
1610469,"Jiadong Ren"
1413862,"A. Bandera"
463591,"Elizabeth M. Belding"
955112,"Pádraig Cunningham"
1479408,"John Lygeros"
135922,"Shinji Sugawara"
1053432,"J H M Korst"
201466,"T. K. Truong"
594684,"Gary Wills"
1381125,"Mikio Nakano"
1020678,"Paul Klint"
955145,"Arnaud Doucet"
201486,"Chun-Wei Lin"
889623,"Y. P. Manolopoulos"
1151770,"J. Ph. Diguet"
758558,"Farzana Rahman"
1053472,"Alberto Sangiovanni-Vincentelli"
1610529,"Jagan Sankaranarayanan"
1610528,"Chun-Hao Chen"
660262,"Valerie King"
791338,"S. Bensalem"
430890,"Jonathan Lazar"
693041,"P. J. Flynn"
1119028,"Qiang Ji"
398133,"Toshiaki Murofushi"
332597,"P Sannuti"
955193,"N. Sadeh"
791357,"Manuel Esteve"
1413954,"J. Quartieri"
955203,"Michael Emmerich"
1119047,"Maurizio Mancini"
856904,"Jianxin Wang"
594760,"Md. Saidur Rahman"
955207,"Patrick Eugster"
1381198,"Ryohei Nakano"
1315664,"Alexandra Pizurica"
1381200,"Shin-Ichi Nakano"
1708880,"Emilio Tuosto"
693075,"Darrell Long"
1610580,"Geguang Pu"
1643351,"Anne Auger"
1577816,"Rong Ge"
267109,"Jun Liu"
1119079,"Andreas Geppert"
267111,"Jiming Liu"
168814,"Lillian Cassel"
299887,"Sriparna Saha"
693103,"Raimund Kirner"
463728,"Ari Korhonen"
988018,"Qing-Guo Wang"
660338,"Irwin Kuo-Chin King"
856942,"Andrea Ceccarelli"
70510,"Daniel Štefankovič"
1381238,"David B. Knoester"
37750,"P. Puschner"
693115,"Emiliano Lorini"
856956,"Huajing Li"
1282941,"James A. Jones"
70527,"Sara Tucci Piergiovanni"
70528,"Karen A. Holtzblatt"
1315716,"Jianxi Fan"
299909,"Shwetak N. Patel"
1315719,"Niv Buchbinder"
1512328,"Yevgen Borodin"
693131,"Eduardo Figueiredo"
1381260,"Matthew O. Ward"
955277,"Sheila Cunningham"
922514,"Armando Astarloa"
332692,"Bing Wang"
1184663,"S. Sánchez-Solano"
594839,"S. Oudot"
267162,"N Shiratori"
594845,"R. Martínez Béjar"
1512352,"Remco Chang"
70562,"P. H. S. Torr"
431010,"Jonna Häkkilä"
529319,"P. A. Castillo"
1151912,"J. C. Faugère"
1708974,"Ning ZHANG"
168878,"Daling Wang"
70580,"Carlos Martín-Vide"
267188,"Masahiro Iida"
463802,"S. D'Angelo"
693179,"Endre Szemerédi"
1414078,"Liming Chen"
1086403,"Davy Van Nieuwenborgh"
791492,"D. Osthus"
37830,"Joseph J. LaViola, Jr."
1283014,"K. Keutzer"
299976,"Qing Ma"
1315784,"Hongbing Fan"
857034,"G. Scanniello"
529357,"Jianmin Wang"
